Subdirectory,2015,2016,2017,2018,2019,2020,2021,2022
431,0.3160678578339676,0.3554370765300455,0.3495182316266767,0.2977944597822378,0.2681267180388446,0.3603110533397186,0.4032986215614277,1.2016753870652623
7126,0.0785403576607056,0.0555264213221457,0.0373777436302095,0.1224922200887241,0.1372281923212754,0.1324517809838649,,
7121,0.0,0.0,0.0,0.0153704272978788,0.0379410648792209,0.0365931753727929,0.0432675666320526,0.6623299822590184
8311,0.0,0.2544529262086514,0.0,0.2002861230329041,0.186799501867995,0.1893222264293828,0.0952121871599564,3.32892998678996
2511,7.309184993531695,7.272204656510492,8.155292816151558,10.797785069729288,10.551993051577254,10.722096055177056,11.280565371024736,12.75567724271219
2512,17.11199397574719,17.810241957245225,18.4220247570305,19.82852442096335,19.90160088711324,22.917746099141198,26.943768303024267,27.868044675797243
2513,8.024966562639323,7.853196527229676,8.973499417763506,10.45584515561421,11.088590073165909,13.299700769097608,15.688998754984574,17.896638159834858
2514,30.90128755364807,18.13894129397403,22.475539089959156,22.28533244236552,22.628341821898736,24.568011052860687,26.654899766096975,27.331446600495607
2519,11.547726588376996,11.471284783895795,11.5698133052853,11.835892552473911,11.065179773120551,11.94653952870374,14.323621939543155,14.917939719240298
